Cust_Branch,Cust_Phone,Cust_Name,ReceiptNo,ReceiptDate,Total_Package,Total_Weight,Total_Received_Amount,Deleted_Flag
KPO Cipayung,2184901904,PEGADAIAN UPC JATICEMPAKA,RCPY2451ZBJE00,2021-08-25 10:25:00.21627,1,0.3,0.0,N
KPO Cipayung,2184901904,PEGADAIAN UPC JATI CEMPAKA,RCPY2451ZBJEX0,2021-08-25 10:25:00.21628,1,0.3,0.0,N
KPO Cipayung,85100401693,PEGADAIAN UPC PINANG RANTI,RCPY2451ZK549M,2021-08-25 10:25:00.21629,1,0.3,0.0,N
KPO Cipayung,85100119851,CABANG PONDOK GEDE,RCPY2451ZNQ8JW,2021-08-25 10:25:00.21630,1,0.3,5600.0,N
KPO Cipayung,81291399009,PEGADAIAN CAB JATIWARINGIN,RCPY2451ZNXV8M,2021-08-25 10:25:00.21631,1,0.3,5600.0,N
KPO Cipayung,85100119851,CABANG PONDOK GEDE,RCPY2451ZXED4J,2021-08-25 10:25:00.21632,1,0.3,5600.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPD2WMB36DEVJ,2021-08-25 10:25:00.21633,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPD2WMB3M0NWX,2021-08-25 10:25:00.21634,1,0.3,6400.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPD2WMB3Y77D4,2021-08-25 10:25:00.21635,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPD2WMB3YPQ5J,2021-08-25 10:25:00.21636,1,0.3,6400.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPD2WMB43M8BJ,2021-08-25 10:25:00.21637,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPD2WMB4M87BJ,2021-08-25 10:25:00.21638,1,0.3,6400.0,N
KPO Cipadu,81212900655,DEWI UMARU,RCPD2WMB6Y35W4,2021-08-25 10:25:00.21639,1,0.3,6200.0,N
KPO Cipadu,81212900655,DEWI UMARU,RCPD2WMB6Y8M9X,2021-08-25 10:25:00.21640,1,1.0,6900.0,N
KPO Cipadu,81997617016,YAYA,RCPD2WMB6YXK8J,2021-08-25 10:25:00.21641,1,4.0,39200.0,N
KPO Cipadu,81808195423,DORE/ MIYAGE BOX 2,RCPD2WMB96N55J,2021-08-25 10:25:00.21642,1,6.0,464300.0,N
KPO Cipadu,8129195960,AI,RCPD2WMB96V3MX,2021-08-25 10:25:00.21643,1,1.0,0.0,N
KPO Cipadu,81299199394,SAYRA,RCPD2WMB99E4V4,2021-08-25 10:25:00.21644,1,1.0,6900.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPD2WMBE4EW0J,2021-08-25 10:25:00.21645,1,0.3,6400.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPD2WMBED33G4,2021-08-25 10:25:00.21646,1,0.3,6400.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPD2WMBEDVKEX,2021-08-25 10:25:00.21647,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPD2WMBEKDWWX,2021-08-25 10:25:00.21648,1,0.3,6400.0,N
KPO Cipadu,8118046243,NIBRAS,RCPD2WMBNB9MW4,2021-08-25 10:25:00.21649,1,17.0,0.0,N
KPO Cipadu,81212900655,DEWI UMARU,RCPD2WMBNEE91X,2021-08-25 10:25:00.21650,1,2.0,0.0,N
KPO Cipadu,8161885244,IBU RURI,RCPD2WMBNEJY5J,2021-08-25 10:25:00.21651,1,3.0,0.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPD2WMBPMJEW4,2021-08-25 10:25:00.21652,1,0.3,6400.0,N
KPO Cipadu,82162918747,BTA 8,RCPD2WMBPQJZEX,2021-08-25 10:25:00.21653,1,3.0,23500.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPD2WMBQ36MKX,2021-08-25 10:25:00.21654,1,0.3,6400.0,N
KPO Cipadu,217292668,PEGADIAN UPC PENINGGARAN,RCPD2WMBQE8QYX,2021-08-25 10:25:00.21655,1,0.3,6400.0,N
KPO Cipadu,85866934567,MARIA DITA FIVTIARI,RCPDL3MKBQGJ4N,2021-08-25 10:25:00.21656,1,3.0,46200.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDL3MY0G0J5N,2021-08-25 10:25:00.21657,1,0.3,6400.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPDL3MY7Q6ENN,2021-08-25 10:25:00.21658,1,0.3,6400.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDL3MYDYKXW5,2021-08-25 10:25:00.21659,1,0.3,6400.0,N
KPO Cipadu,82162918747,BTA 8,RCPDL3MYED4W05,2021-08-25 10:25:00.21660,1,2.0,15700.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V500DPKE,2021-08-25 10:25:00.21661,1,3.0,23500.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPDL7V500E1JJ,2021-08-25 10:25:00.21662,1,0.3,6400.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V500P3VY,2021-08-25 10:25:00.21663,1,3.0,23500.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V50DX70Y,2021-08-25 10:25:00.21664,1,3.0,23500.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V50KZGJJ,2021-08-25 10:25:00.21665,1,4.0,31400.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPDL7V50NDD3J,2021-08-25 10:25:00.21666,1,0.3,6400.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V516P5EJ,2021-08-25 10:25:00.21667,1,1.0,7800.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V5190Z0Y,2021-08-25 10:25:00.21668,1,4.0,31400.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V51BDVDE,2021-08-25 10:25:00.21669,1,4.0,31400.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V51MVGKE,2021-08-25 10:25:00.21670,1,3.0,23500.0,N
KPO Cipadu,81212900655,DEWI UMARU,RCPDL7V544XMDE,2021-08-25 10:25:00.21671,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDL7V54V90JJ,2021-08-25 10:25:00.21672,1,0.3,6400.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPDL7V57DVK5E,2021-08-25 10:25:00.21673,1,0.3,6400.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V57VVPJJ,2021-08-25 10:25:00.21674,1,6.0,47000.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPDL7V57WM4DE,2021-08-25 10:25:00.21675,1,0.3,6400.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V57Z66KE,2021-08-25 10:25:00.21676,1,5.0,39200.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V5DQD5VY,2021-08-25 10:25:00.21677,1,14.0,109800.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7V5DVBP1Y,2021-08-25 10:25:00.21678,1,4.0,31400.0,N
KPO Cipayung,85100119851,CABANG PONDOK GEDE,RCPY2451ZXEDY0,2021-08-25 10:25:00.21679,1,0.3,5600.0,N
KPO Cipayung,2184901904,PEGADAIAN UPC JATICEMPAKA,RCPY2456313D6W,2021-08-25 10:25:00.21680,1,0.3,6400.0,N
KPO Cipayung,2184996542,PEGADAIAN CP JATIWARINGIN,RCPY245634BEVM,2021-08-25 10:25:00.21681,1,0.3,6400.0,N
KPO Cipayung,2184903550,PEGADAIAN UPC JATIWARINGIN RAYA,RCPY2456366NNM,2021-08-25 10:25:00.21682,1,0.3,6400.0,N
KPO Cipayung,2197914628,PEGADAIAN UPC TAMINI SQUARE,RCPY245636PYV0,2021-08-25 10:25:00.21683,1,0.3,6400.0,N
KPO Cipayung,85100401693,PEGADAIAN UPC PINANG RANTI,RCPY245636V5DW,2021-08-25 10:25:00.21684,1,0.3,6400.0,N
KPO Cipayung,85100401693,PEGADAIAN UPC PINANG RANTI,RCPY24563M7JJ0,2021-08-25 10:25:00.21685,1,0.3,6400.0,N
KPO Cipayung,2184901904,PEGADAIAN UPC JATICEMPAKA,RCPY24563M7JK0,2021-08-25 10:25:00.21686,1,0.3,6400.0,N
KPO Cipayung,2184903550,PEGADAIAN UPC JATIWARINGIN RAYA,RCPY24563YX6X0,2021-08-25 10:25:00.21687,1,0.3,6400.0,N
KPO Cipayung,2184996542,PEGADAIAN CP JATIWARINGIN,RCPY2456G0YDV0,2021-08-25 10:25:00.21688,1,0.6,6460.0,N
KPO Cipayung,2197914628,PEGADAIAN UPC TAMINI SQUARE,RCPY2456GBKPQW,2021-08-25 10:25:00.21689,1,0.3,6400.0,N
KPO Cipayung,2184903547,PT.PEGADAIAN UPC GAMPRIT,RCPY2456GJWE90,2021-08-25 10:25:00.21690,1,0.3,6400.0,N
KPO Cipayung,217271613,UPC CIGANJUR,RCPY2456GNNW90,2021-08-25 10:25:00.21691,1,0.3,6400.0,N
KPO Cipayung,2187791236,PEGADAIAN UPC LUBANG BUAYA,RCPY2456GNNWM0,2021-08-25 10:25:00.21692,1,0.3,6400.0,N
KPO Cipayung,2197914628,PEGADAIAN UPC TAMINI SQUARE,RCPY2456GNNWY0,2021-08-25 10:25:00.21693,1,0.3,6400.0,N
KPO Cipayung,2184901904,PEGADAIAN UPC JATICEMPAKA,RCPY2456GNPB7W,2021-08-25 10:25:00.21694,1,0.3,6400.0,N
KPO Cipayung,2197914628,PEGADAIAN UPC TAMINI SQUARE,RCPY2456GNZEQM,2021-08-25 10:25:00.21695,1,0.3,6400.0,N
KPO Cipayung,2182405361,PEGADAIAN UPC VILLA NUSA INDAH,RCPY2456GNZP3M,2021-08-25 10:25:00.21696,1,0.3,6400.0,N
KPO Cipayung,2184996542,PEGADAIAN CP JATIWARINGIN,RCPY2456GNZPVM,2021-08-25 10:25:00.21697,1,0.3,6400.0,N
KPO Cipayung,85100119851,CABANG PONDOK GEDE,RCPY2456V3NGV0,2021-08-25 10:25:00.21698,1,0.3,5600.0,N
KPO Cipayung,2184901904,PEGADAIAN UPC JATICEMPAKA,RCPY2456VG4BJ0,2021-08-25 10:25:00.21699,1,0.3,5600.0,N
KPO Cipayung,2184996542,PEGADAIAN UPC JATIWARINGIN RAYA,RCPY2456VGKW4M,2021-08-25 10:25:00.21700,1,0.3,5600.0,N
KPO Cipayung,2184996542,PEGADAIAN UPC JATIWARINGIN RAYA,RCPY2456VGKWDM,2021-08-25 10:25:00.21701,1,0.3,5600.0,N
KPO Cipayung,2197914628,PEGADAIAN UPC TAMINI SQUARE,RCPY2456VW0YP0,2021-08-25 10:25:00.21702,1,0.3,0.0,N
KPO Cipayung,2184996542,PEGADAIAN CP JATIWARINGIN-KRASIDA,RCPY2456W5KDP0,2021-08-25 10:25:00.21703,1,0.3,6200.0,N
KPO Cipayung,2187786219,PEGADAIAN UPC Kp TENGAH,RCPY2456W95WVW,2021-08-25 10:25:00.21704,1,0.3,6200.0,N
KPO Cipayung,2137119851,PEGADAIAN PONDOK GEDE PLAZA,RCPY2456W974GM,2021-08-25 10:25:00.21705,1,0.3,5600.0,N
KPO Cipayung,85157837664,AHMAD RIO,RCPY2456WENKK0,2021-08-25 10:25:00.21706,1,0.3,11900.0,N
KPO Cipayung,81291399009,PEGADAIAN CAB JATIWARINGIN,RCPY2456WMQY6W,2021-08-25 10:25:00.21707,1,0.3,5600.0,N
KPO Cipayung,81291399009,PEGADAIAN CAB JATIWARINGIN,RCPY2456WMQYNW,2021-08-25 10:25:00.21708,1,0.3,5600.0,N
KPO Cipayung,2184903550,PEGADAIAN UPC JATIWARINGIN,RCPY2456WMX8VM,2021-08-25 10:25:00.21709,1,0.3,5600.0,N
KPO Cipayung,2184970718,PEGADAIAN UPC JATIMAKMUR,RCPY2456WYEX80,2021-08-25 10:25:00.21710,1,0.3,5600.0,N
KPO Cipayung,2184903547,PT.PEGADAIAN UPC GAMPRIT,RCPY25QG46MBQ6,2021-08-25 10:25:00.21711,1,0.3,5600.0,N
KPO Cipayung,2184903550,PEGADAIAN UPC JATIWARINGIN,RCPY25QG47ZB1P,2021-08-25 10:25:00.21712,1,0.3,6200.0,N
KPO Cipayung,8134224333,UPC CENDRAWASIH,RCPY25QG47ZB8P,2021-08-25 10:25:00.21713,1,0.3,6200.0,N
KPO Cipadu,2173440250,UPS PEGADAIAN PASAR INPRES,RCPDL7VG8934MY,2021-08-25 10:25:00.21714,1,0.3,5600.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7VG8NBWEJ,2021-08-25 10:25:00.21715,1,3.0,20600.0,N
KPO Cipadu,81213664558,SAFIRA PELANGI (NITA),RCPDL7VG8NY03J,2021-08-25 10:25:00.21716,1,0.3,5600.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDL7VGB39JWJ,2021-08-25 10:25:00.21717,1,18.0,123500.0,N
KPO Cipadu,81210391718,@KLAMBYTURU__,RCPDL7VGB3V8QY,2021-08-25 10:25:00.21718,1,2.0,237500.0,N
KPO Cipadu,81282010973,TOKO BUSANA SAHIRA,RCPDL7VGBBXG4E,2021-08-25 10:25:00.21719,1,1.0,6900.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPDL86P4KDDPY,2021-08-25 10:25:00.21720,1,0.3,6400.0,N
KPO Cipadu,2174863542,UPC BINTARO SEKTOR 9,RCPDL9G597W8YY,2021-08-25 10:25:00.21721,1,0.3,5600.0,N
KPO Cipadu,81212900655,DEWI UMARU,RCPDL9G59DG0JY,2021-08-25 10:25:00.21722,1,0.3,5600.0,N
KPO Cipadu,895326634362,DELIS AFRIANI,RCPDL9G59N8474,2021-08-25 10:25:00.21723,1,0.3,5600.0,N
KPO Cipadu,85101450000,ALTA VISTA PHOTO,RCPDL9G59Y8PQY,2021-08-25 10:25:00.21724,1,7.0,294000.0,N
KPO Cipadu,81380806175,IBU DOMA,RCPDL9G5X97P14,2021-08-25 10:25:00.21725,1,1.0,29800.0,N
KPO Cipadu,82111731615,LUKMAN,RCPDL9G5XNK8E4,2021-08-25 10:25:00.21726,1,1.0,6900.0,N
KPO Cipadu,81282010973,TOKO BUSANA SAHIRA,RCPDL9G5XX9Z0P,2021-08-25 10:25:00.21727,1,1.0,6900.0,N
KPO Cipadu,215374858,PEGADAIAN UPC NUSALOKA,RCPDL9GQ0BM86P,2021-08-25 10:25:00.21728,1,0.3,6400.0,N
KPO Cipadu,217420085,PEGADAIAN UPC TARUNA NEGARA,RCPDL9GQ0YV584,2021-08-25 10:25:00.21729,1,0.3,6400.0,N
KPO Cipadu,8129376148,DANI COLLECTION,RCPDL9GQ1E4984,2021-08-25 10:25:00.21730,1,0.3,6200.0,N
KPO Cipadu,81282010973,TOKO BUSANA SAHIRA,RCPDL9GQ1EYGZP,2021-08-25 10:25:00.21731,1,1.0,6900.0,N
KPO Cipadu,1,Vian,RCPDL9GQ1G5E54,2021-08-25 10:25:00.21732,1,5.0,52500.0,N
KPO Cipadu,87880263015,AUDIA,RCPDL9GQ3510YY,2021-08-25 10:25:00.21733,1,0.3,6400.0,N
KPO Cipadu,81213664558,NITA SAFIRA PELANGI,RCPDL9GQ387X14,2021-08-25 10:25:00.21734,1,6.0,47000.0,N
KPO Cipadu,85891476170,AUDIA,RCPDL9GQ3QJWE4,2021-08-25 10:25:00.21735,1,0.3,6400.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPDL9GQ4EDKGP,2021-08-25 10:25:00.21736,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPDL9GQ4EJ39Y,2021-08-25 10:25:00.21737,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPDL9GQ67B7DP,2021-08-25 10:25:00.21738,1,0.3,6400.0,N
KPO Cipadu,85694978132,MAS AHMAD,RCPDL9GQ6MJD9Y,2021-08-25 10:25:00.21739,1,2.0,52700.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDL9GQ6Y3E14,2021-08-25 10:25:00.21740,1,0.3,6400.0,N
KPO Cipadu,82162918747,BTA 8,RCPDL9GQJ3KD5P,2021-08-25 10:25:00.21741,1,2.0,15700.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDL9GQJGK084,2021-08-25 10:25:00.21742,1,0.3,6400.0,N
KPO Cipadu,81212900655,DEWI UMARU,RCPDL9GQP587GP,2021-08-25 10:25:00.21743,1,0.3,0.0,N
KPO Cipadu,85866934567,MARIA DITA F,RCPDL9GQP7Z00P,2021-08-25 10:25:00.21744,1,1.0,0.0,N
KPO Cipadu,8118046243,NIBRAS,RCPDL9GQPB41JY,2021-08-25 10:25:00.21745,1,15.0,0.0,N
KPO Cipadu,8118046243,NIBRAS,RCPDL9GQPQ34ZP,2021-08-25 10:25:00.21746,1,15.0,0.0,N
KPO Cipadu,217292668,PEGADIAN UPC PENINGGARAN,RCPDL9GQW3YN74,2021-08-25 10:25:00.21747,1,0.3,6400.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPDL9GQW6869Y,2021-08-25 10:25:00.21748,1,0.3,6400.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDLD6D9X1VQX,2021-08-25 10:25:00.21749,1,0.3,6400.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPDLD6DBMQ9XQ,2021-08-25 10:25:00.21750,1,0.3,6400.0,N
KPO Cipadu,8118046243,NIBRAS,RCPDLD6DP1EP83,2021-08-25 10:25:00.21751,1,11.0,0.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDLD6DP34583,2021-08-25 10:25:00.21752,1,0.3,0.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDLD6DV7K0NX,2021-08-25 10:25:00.21753,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDLD6DZ30WJX,2021-08-25 10:25:00.21754,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDLD6DZ6JV3Q,2021-08-25 10:25:00.21755,1,0.3,6400.0,N
KPO Cipadu,82162918747,BTA 8,RCPDLD6DZYJ8G3,2021-08-25 10:25:00.21756,1,2.0,15700.0,N
KPO Cipadu,2174863542,UPC BINTARO SEKTOR 9,RCPDLD6G0QW3JX,2021-08-25 10:25:00.21757,1,0.3,5600.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPDLJQ48767YP,2021-08-25 10:25:00.21758,1,0.3,6400.0,N
KPO Cipadu,217292668,PEGADIAN UPC PENINGGARAN,RCPDLJQ4BW1BQP,2021-08-25 10:25:00.21759,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDLJQ4DQ1VPB,2021-08-25 10:25:00.21760,1,0.3,6400.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDLJQ4GNPW7B,2021-08-25 10:25:00.21761,1,0.3,6400.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPDLJQ4GXVVV5,2021-08-25 10:25:00.21762,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDLJQ4MQ9W35,2021-08-25 10:25:00.21763,1,0.3,6400.0,N
KPO Cipadu,2173887910,PEGADAIAN UPC PAHLAWAN,RCPDLJQ4W68J75,2021-08-25 10:25:00.21764,1,0.3,6400.0,N
KPO Cipadu,215374858,PEGADAIAN UPC NUSALOKA,RCPDLJQ4W6P38P,2021-08-25 10:25:00.21765,1,0.3,6400.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDLMQ434J5DZ,2021-08-25 10:25:00.21766,1,0.3,6400.0,N
KPO Cipadu,81997617016,YAYA COLLECTION,RCPDLMQ4PBVYVJ,2021-08-25 10:25:00.21767,1,2.0,15700.0,N
KPO Cipadu,217359104,PEGADAIAN UPC KESEHATAN,RCPDLMQ4PBW30Z,2021-08-25 10:25:00.21768,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDLMQ4PQE6WZ,2021-08-25 10:25:00.21769,1,0.3,6400.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPDLMQ4PXJJ4X,2021-08-25 10:25:00.21770,1,0.3,6400.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDLMQ4WG3X6X,2021-08-25 10:25:00.21771,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPDLMQ4WK5KDZ,2021-08-25 10:25:00.21772,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPDLMQ4Y5V99Z,2021-08-25 10:25:00.21773,1,0.3,6400.0,N
KPO Cipadu,82162918747,BTA 8,RCPDLNZ43MY565,2021-08-25 10:25:00.21774,1,2.0,15700.0,N
KPO Cipadu,217359104,PEGADAIAN UPC KESEHATAN,RCPDLNZ49WNVG5,2021-08-25 10:25:00.21775,1,0.3,6400.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDLNZ4EQ8616,2021-08-25 10:25:00.21776,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDLNZ4EZBJK5,2021-08-25 10:25:00.21777,1,0.3,6400.0,N
KPO Cipadu,81282010973,TOKO BUSANA SAHIRA,RCPDLNZV719WY6,2021-08-25 10:25:00.21778,1,1.0,6900.0,N
KPO Cipadu,85866934567,MARIA DITA FIVTIARI,RCPDLX69P3VKEB,2021-08-25 10:25:00.21779,1,1.0,6900.0,N
KPO Cipadu,81212900655,DEWI UMARU,RCPDLX6BMNPY5B,2021-08-25 10:25:00.21780,1,2.0,0.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPDLYDB0G73DJ,2021-08-25 10:25:00.21781,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPDLYDB0GJXQQ,2021-08-25 10:25:00.21782,1,0.3,6400.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPDLYDB0GWWBB,2021-08-25 10:25:00.21783,1,0.3,6400.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPDLYDB0GWWPB,2021-08-25 10:25:00.21784,1,0.3,6400.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDLYDB0MPZYQ,2021-08-25 10:25:00.21785,1,0.3,6400.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPDLYDB64E0MB,2021-08-25 10:25:00.21786,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDLYDB6E1ZGB,2021-08-25 10:25:00.21787,1,0.3,6400.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDLYDB6E44VQ,2021-08-25 10:25:00.21788,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPDLYDB6EYE7J,2021-08-25 10:25:00.21789,1,0.3,6400.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDLYDBJD3Z1B,2021-08-25 10:25:00.21790,1,0.3,6400.0,N
KPO Cipadu,82162918747,BTA 8,RCPDLYDBJX37WJ,2021-08-25 10:25:00.21791,1,2.0,15700.0,N
KPO Cipadu,81212900655,DEWI UMARU,RCPDLYDBK8GBGB,2021-08-25 10:25:00.21792,1,0.3,0.0,N
KPO Cipadu,8129195960,KAIKU KIDSWEAR,RCPDLYDBMJP77J,2021-08-25 10:25:00.21793,1,2.0,13700.0,N
KPO Cipadu,81320574107,ELSA,RCPDLYDBMXJ6MB,2021-08-25 10:25:00.21794,1,0.3,6200.0,N
KPO Cipadu,81212900655,DEWI UMARU,RCPDLYDBNEKZZJ,2021-08-25 10:25:00.21795,1,0.3,0.0,N
KPO Cipadu,217652391,PEGADAIAN UPC DAPUR SUSU,RCPDLYDBV616QQ,2021-08-25 10:25:00.21796,1,0.3,6400.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPDLYDBVGYJ0Q,2021-08-25 10:25:00.21797,1,0.3,6400.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDLYDBXBWY5J,2021-08-25 10:25:00.21798,1,0.3,6400.0,N
KPO Cipadu,2173887910,PEGADAIAN UPC PAHLAWAN,RCPDLYDBZY68EB,2021-08-25 10:25:00.21799,1,0.3,6400.0,N
KPO Cipadu,215374858,PEGADAIAN UPC NUSALOKA,RCPDLYDBZYP16J,2021-08-25 10:25:00.21800,1,0.3,6400.0,N
KPO Cipadu,215388904,PEGADAIAN UPC GRIYA LOKA BSD,RCPDLYDBZZE61B,2021-08-25 10:25:00.21801,1,0.3,6400.0,N
KPO Cipadu,81213664558,SAFIRA PELANGI (NITA),RCPDLYDWQ91NBQ,2021-08-25 10:25:00.21802,1,1.0,6900.0,N
KPO Cipadu,2174863542,UPC BINTARO SEKTOR 9,RCPDR0M7JD1BVQ,2021-08-25 10:25:00.21803,1,0.3,5600.0,N
KPO Cipadu,2174863542,PEGADAIAN UPC BINTARO SEKTOR 9,RCPDR0MW11611Q,2021-08-25 10:25:00.21804,1,0.3,6400.0,N
KPO Cipadu,217359104,PEGADAIAN UPC KESEHATAN,RCPDR0MW1BP7G7,2021-08-25 10:25:00.21805,1,0.3,6400.0,N
KPO Cipadu,217292668,PEGADIAN UPC PENINGGARAN,RCPDR0MW4W8J1Q,2021-08-25 10:25:00.21806,1,0.3,6400.0,N
KPO Cipadu,2518619985,PEGADAIAN UPC BOJONGSARI,RCPDR0MW95NEDQ,2021-08-25 10:25:00.21807,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPDR0MW95NENQ,2021-08-25 10:25:00.21808,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPDR0MWBPD107,2021-08-25 10:25:00.21809,1,0.3,6400.0,N
KPO Cipadu,217548770,PEGADAIAN UPC LIMO,RCPDR0MWE0NBB7,2021-08-25 10:25:00.21810,1,0.3,6400.0,N
KPO Cipadu,2173887910,PEGADAIAN UPC PAHLAWAN,RCPDR0MWE0Y3DP,2021-08-25 10:25:00.21811,1,0.3,6400.0,N
KPO Cipadu,82162918747,BTA 8,RCPDR0MWZ4V8E7,2021-08-25 10:25:00.21812,1,3.0,23500.0,N
KPO Cipadu,81212900655,DEWI UMARU,RCPDR6Q6MNKW0V,2021-08-25 10:25:00.21813,1,0.3,5600.0,N
